Date,BadgerysCreek,Newcastle,NorahHead,Penrith,Richmond,Sydney,SydneyAirport,Williamtown,Wollongong
2010-10-09,0.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2010-10-10,0.6,0.0,0.0,0.0,1.2,0.0,0.0,0.2,0.0
2010-10-11,0.6,0.0,1.4,0.0,0.2,1.2,0.8,2.2,1.0
2010-10-12,0.4,0.0,1.0,0.6,0.0,1.0,2.0,1.8,1.4
2010-10-13,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.0
2010-10-14,10.4,0.0,2.4,0.0,1.0,2.0,9.4,0.4,0.0
2010-10-15,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0
2010-10-16,0.0,0.0,1.2,0.2,0.4,0.8,1.8,8.0,1.4
2010-10-17,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
2010-10-18,0.2,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-10-19,0.0,0.0,0.0,0.0,0.6,3.8,5.0,0.0,3.6
2010-10-20,0.0,0.0,0.2,0.2,2.4,0.2,0.0,0.6,0.0
2010-10-21,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0
2010-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-10-23,2.2,0.0,0.0,0.6,0.0,0.0,0.0,1.0,0.4
2010-10-24,4.0,0.0,14.0,18.6,6.2,30.6,23.0,10.8,25.6
2010-10-25,7.0,0.0,31.4,5.6,7.4,14.0,12.8,22.4,11.0
2010-10-26,0.0,0.0,1.0,0.0,0.0,0.2,0.2,1.8,0.0
2010-10-27,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0
2010-10-28,17.2,0.0,2.2,3.0,2.2,1.8,5.2,1.0,2.8
2010-10-29,0.4,26.0,0.0,0.4,0.2,0.2,0.0,0.0,0.0
2010-10-30,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0
2010-10-31,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2010-11-01,0.0,4.0,2.0,0.0,0.2,5.2,0.0,12.4,0.0
2010-11-02,33.8,42.2,36.2,37.2,28.2,32.6,38.6,19.8,72.0
2010-11-03,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,4.0
2010-11-04,2.0,0.6,16.0,0.0,0.6,0.4,1.4,0.4,2.0
2010-11-05,1.4,75.6,18.6,17.4,16.0,8.4,36.2,30.6,1.4
2010-11-06,2.2,14.4,10.8,3.4,3.4,26.0,5.2,3.2,0.0
2010-11-07,5.8,0.0,0.6,1.6,9.6,8.8,6.4,0.4,0.0
2010-11-08,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,6.6
2010-11-09,12.2,0.0,29.2,12.2,11.6,5.6,28.4,1.2,5.8
2010-11-10,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
2010-11-11,11.4,13.0,0.8,21.4,0.6,8.6,11.6,3.8,1.4
2010-11-12,0.2,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0
2010-11-13,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
2010-11-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-11-15,0.0,0.0,0.0,0.6,0.0,0.0,0.2,0.0,0.0
2010-11-16,25.4,31.2,36.6,27.0,26.8,21.0,18.6,35.2,16.8
2010-11-17,0.0,4.4,0.8,0.0,0.6,0.4,0.8,4.2,0.4
2010-11-18,0.0,3.2,0.0,0.0,0.2,1.0,0.0,0.4,3.0
2010-11-19,1.6,0.0,10.4,0.0,2.8,0.0,0.0,1.6,1.0
2010-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0
2010-11-21,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0
2010-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-11-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-11-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-11-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-11-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-11-28,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-11-29,11.4,0.0,0.0,10.6,9.2,5.8,4.6,0.0,15.0
2010-11-30,11.4,1.0,5.6,10.8,4.4,5.6,4.6,0.8,61.8
2010-12-01,28.8,18.0,26.2,25.2,26.8,27.6,26.4,14.0,21.8
2010-12-02,14.0,25.2,23.6,4.2,5.4,21.0,29.6,20.2,41.0
2010-12-03,0.8,0.2,0.0,0.4,0.2,0.2,0.0,1.8,1.2
2010-12-04,1.2,1.0,1.0,4.6,6.2,0.0,0.0,0.6,0.0
2010-12-05,0.4,0.0,0.2,1.8,4.6,1.4,0.2,0.2,0.0
2010-12-06,0.8,0.0,0.0,1.0,1.4,1.0,4.0,0.0,14.8
2010-12-07,28.4,0.0,0.0,0.2,0.2,0.0,0.8,0.0,0.0
2010-12-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-09,2.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,3.0
2010-12-10,2.6,3.0,0.0,1.8,0.0,0.0,0.6,4.4,1.8
2010-12-11,0.0,0.2,0.0,0.0,0.4,0.0,0.4,0.0,0.0
2010-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-16,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0
2010-12-17,22.0,8.2,7.8,0.0,0.0,7.6,4.8,5.4,3.2
2010-12-18,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-19,0.4,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-20,2.4,0.0,0.0,0.0,0.0,4.8,4.8,6.0,5.2
2010-12-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-22,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
2010-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2010-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-26,4.8,0.0,0.0,0.0,3.0,0.8,0.4,0.0,2.4
2010-12-27,21.0,1.0,5.8,0.0,4.6,17.0,31.0,0.6,26.6
2010-12-28,1.4,0.0,0.4,0.0,0.4,1.8,2.6,0.0,4.4
2010-12-29,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0
2010-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-01-02,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0
2011-01-03,0.8,1.8,4.0,0.0,24.2,5.6,2.4,0.4,2.2
2011-01-04,4.2,1.0,0.2,0.0,2.8,3.0,3.0,1.0,7.4
2011-01-05,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0
2011-01-06,0.0,7.4,2.2,0.0,1.6,0.0,0.0,12.6,0.0
2011-01-07,0.0,18.2,7.6,0.0,0.2,7.6,2.8,6.0,1.0
2011-01-08,9.0,0.0,6.6,0.0,2.8,6.6,5.6,0.2,1.0
2011-01-09,2.2,0.0,11.0,3.0,5.0,9.4,11.4,1.0,21.8
2011-01-10,7.0,3.6,3.2,4.4,5.2,5.4,5.0,1.4,14.2
2011-01-11,2.8,2.0,2.4,2.0,2.4,0.4,3.4,0.8,7.0
2011-01-12,4.6,0.4,0.0,3.4,3.6,1.6,1.8,1.2,1.0
2011-01-13,1.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.4
2011-01-14,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2
2011-01-15,4.6,0.0,0.0,3.0,0.0,0.6,0.2,0.0,0.0
2011-01-16,0.0,0.0,1.0,0.2,4.6,0.2,0.0,3.8,0.2
2011-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-01-18,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0
2011-01-19,0.0,1.4,0.2,2.6,0.0,7.2,0.4,0.2,0.0
2011-01-20,0.8,5.6,0.2,5.8,0.2,0.2,0.0,0.0,0.0
2011-01-21,0.0,0.2,1.4,3.0,0.0,5.6,2.2,0.8,0.0
2011-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-01-24,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-01-27,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
2011-01-28,0.0,0.0,0.4,0.0,0.2,0.0,0.0,0.0,0.0
2011-01-29,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0
2011-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-02-01,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0
2011-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-02-06,0.0,14.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-02-07,0.0,0.0,16.6,0.0,0.0,0.2,0.6,12.6,0.0
2011-02-08,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0
2011-02-09,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.0,0.0
2011-02-10,0.0,2.0,1.4,0.0,0.0,0.0,0.0,0.2,0.0
2011-02-11,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0
2011-02-12,0.2,0.0,0.2,0.0,0.0,1.4,1.0,0.0,0.0
2011-02-13,19.8,0.0,9.4,16.8,15.8,9.6,10.4,5.6,0.0
2011-02-14,0.0,0.0,5.4,0.2,0.6,0.4,0.0,5.4,0.0
2011-02-15,0.0,11.6,0.8,0.0,0.0,0.0,0.6,9.2,0.0
2011-02-16,1.0,1.4,0.2,1.6,1.0,2.2,0.0,0.4,0.0
2011-02-17,1.4,0.0,0.0,0.6,0.2,0.0,0.0,0.0,0.0
2011-02-18,4.4,41.8,3.4,0.2,9.8,0.0,0.0,5.4,3.0
2011-02-19,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-02-20,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
2011-02-21,0.0,0.0,0.6,0.0,0.0,0.0,0.2,1.6,0.8
2011-02-22,0.2,1.4,0.6,0.6,1.6,0.4,0.0,1.2,0.0
2011-02-23,0.0,0.4,1.8,0.2,0.0,1.8,0.4,1.4,1.0
2011-02-24,0.0,0.0,0.4,0.0,0.0,0.4,0.0,0.0,0.0
2011-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-02-28,0.4,0.0,0.0,0.6,0.6,0.8,0.4,0.0,1.6
2011-03-01,0.6,0.4,2.0,4.6,6.4,0.6,0.6,0.0,0.2
2011-03-02,0.0,1.2,0.0,0.0,0.0,0.0,0.0,21.0,0.0
2011-03-03,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.6,0.0
2011-03-04,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
2011-03-05,0.2,5.4,0.0,0.0,0.0,0.2,0.8,0.0,0.0
2011-03-06,0.2,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0
2011-03-07,0.0,2.2,1.4,0.0,0.0,0.0,0.0,0.0,0.0
2011-03-08,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0
2011-03-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-03-11,0.0,5.4,0.0,0.0,0.0,0.0,0.0,5.6,0.0
2011-03-12,0.8,0.0,0.0,46.4,4.2,1.0,1.6,0.0,0.2
2011-03-13,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.0,0.0
2011-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-03-15,0.2,0.0,0.6,0.6,0.8,0.8,0.2,0.0,1.2
2011-03-16,0.8,0.0,0.0,0.4,0.0,0.0,0.4,0.0,0.6
2011-03-17,16.6,0.0,0.4,1.0,1.8,5.6,1.2,0.6,9.0
2011-03-18,0.2,0.0,0.6,0.2,3.2,0.0,0.6,13.6,0.0
2011-03-19,3.0,19.4,10.2,0.0,0.0,10.4,14.4,1.0,6.8
2011-03-20,25.8,0.0,45.4,22.0,45.2,99.4,106.0,1.8,111.8
2011-03-21,17.2,0.6,47.8,15.6,12.0,20.8,18.6,3.6,30.2
2011-03-22,13.2,0.0,1.8,12.8,24.4,27.8,17.6,0.6,65.2
2011-03-23,0.2,43.6,0.2,0.2,0.0,0.8,6.4,0.0,0.0
2011-03-24,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0
2011-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-03-26,0.0,1.0,5.8,0.0,0.2,0.0,0.0,0.8,0.8
2011-03-27,0.0,4.9,6.0,0.0,0.2,5.0,1.8,4.4,1.6
2011-03-28,1.2,5.2,4.6,2.0,0.2,5.8,5.2,3.8,4.4
2011-03-29,0.0,0.4,3.6,0.0,0.0,10.8,6.2,0.8,4.2
2011-03-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-03-31,2.6,2.4,0.0,15.0,15.0,1.8,1.6,0.6,0.0
2011-05-01,8.2,0.0,0.8,2.4,2.4,3.6,1.0,4.0,4.0
2011-05-02,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.6,0.0
2011-05-03,0.2,0.0,0.0,0.2,0.8,0.6,0.2,0.0,0.4
2011-05-04,0.0,0.0,0.8,0.2,0.0,0.4,0.4,0.2,0.0
2011-05-05,0.2,0.2,5.0,0.0,0.0,0.2,0.0,1.8,0.0
2011-05-06,0.0,0.6,0.6,0.2,0.0,0.0,0.0,0.0,0.0
2011-05-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-05-08,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
2011-05-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2011-05-10,0.0,11.0,0.0,0.2,0.0,4.4,3.6,31.4,2.8
2011-05-11,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0
2011-05-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-05-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-05-14,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
2011-05-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-05-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-05-17,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
2011-05-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0
2011-05-19,0.0,0.2,0.0,0.2,0.0,2.6,1.2,0.2,0.0
2011-05-20,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
2011-05-21,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0
2011-05-22,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
2011-05-23,3.0,4.6,4.6,2.0,1.6,1.0,0.8,3.6,0.0
2011-05-24,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0
2011-05-25,1.2,55.8,31.8,3.6,3.6,12.0,8.8,0.0,6.8
2011-05-26,0.0,0.0,23.6,0.0,0.0,9.4,9.2,57.6,1.2
2011-05-27,0.0,2.6,0.6,0.0,0.2,0.0,0.0,0.0,0.0
2011-05-28,0.0,1.0,2.8,0.2,0.0,0.0,0.0,0.0,0.0
2011-05-29,0.0,5.8,31.4,0.0,0.0,0.0,0.0,1.8,0.0
2011-05-30,4.4,0.0,48.4,3.4,6.6,36.0,22.4,0.2,30.0
2011-05-31,34.8,31.2,38.2,27.4,34.4,65.2,49.6,48.8,48.0
2011-06-01,32.8,6.0,13.0,23.0,10.2,4.6,7.8,13.4,53.4
2011-06-02,3.2,4.0,7.0,2.2,5.0,2.6,0.6,3.6,1.6
2011-06-03,0.0,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.0
2011-06-04,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
2011-06-05,0.0,3.0,4.0,0.0,0.0,1.4,0.8,0.0,0.2
2011-06-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
2011-06-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-06-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4
2011-06-09,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-06-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-06-11,0.0,4.0,9.4,0.0,0.0,7.8,5.6,0.0,4.0
2011-06-12,0.8,36.4,69.2,0.6,1.2,18.2,10.4,64.2,21.4
2011-06-13,0.0,35.6,24.4,0.4,4.0,23.4,5.8,11.8,3.0
2011-06-14,8.8,26.5,0.0,4.4,1.8,10.4,2.2,16.8,17.4
2011-06-15,7.8,12.4,17.4,6.0,12.4,13.8,6.6,13.4,7.4
2011-06-16,7.2,21.8,1.2,4.2,15.2,4.2,4.8,31.0,0.0
2011-06-17,0.0,0.4,1.8,0.2,0.0,4.2,0.0,0.0,0.0
2011-06-18,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
2011-06-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-06-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0
2011-06-21,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
2011-06-22,0.0,0.8,0.4,0.0,0.0,0.0,0.0,0.2,0.0
2011-06-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-06-24,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
2011-06-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-06-26,0.2,0.0,0.0,0.4,0.0,0.0,0.0,0.2,0.0
2011-06-27,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0
2011-06-28,0.0,0.4,0.0,0.2,0.0,0.0,0.0,0.2,0.0
2011-06-29,0.0,0.0,15.0,0.0,0.6,2.8,1.4,14.2,2.0
2011-06-30,2.8,0.6,0.0,3.2,1.4,0.4,2.0,1.0,5.0
2011-07-01,0.2,0.6,1.4,0.4,0.0,0.4,2.2,0.0,2.4
2011-07-02,0.6,2.4,7.8,0.0,0.8,2.6,4.6,0.0,0.6
2011-07-03,0.0,0.2,0.2,0.4,0.0,0.0,0.0,0.0,0.0
2011-07-04,0.0,0.0,0.0,0.0,0.2,0.2,0.0,3.4,0.0
2011-07-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-07-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-07-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-07-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-07-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-07-10,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
2011-07-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-07-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-07-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-07-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-07-15,0.0,1.2,5.2,0.0,0.0,0.8,0.6,0.0,0.4
2011-07-16,0.8,4.9,12.6,1.6,1.0,9.0,4.6,0.0,6.8
2011-07-17,0.2,0.0,8.0,0.2,0.2,2.2,1.8,0.0,1.0
2011-07-18,0.0,0.2,0.2,0.2,0.2,1.4,0.0,6.0,0.0
2011-07-19,0.4,0.1,0.0,0.2,0.0,0.6,0.0,0.0,0.0
2011-07-20,7.4,49.0,44.0,2.8,5.4,76.8,60.2,14.8,49.0
2011-07-21,1.0,43.8,55.6,0.4,0.2,39.2,36.8,40.8,40.0
2011-07-22,28.4,56.8,66.2,17.4,16.8,88.2,91.0,0.0,82.6
2011-07-23,7.4,33.9,43.2,2.2,3.8,57.4,47.4,0.0,32.6
2011-07-24,0.0,9.2,7.8,0.0,0.0,2.0,1.0,86.8,0.2
2011-07-25,0.2,0.7,0.0,0.2,0.0,0.6,0.0,0.2,0.0
2011-07-26,0.0,0.0,0.0,0.2,0.0,0.6,0.2,0.0,0.0
2011-07-27,0.0,0.6,0.2,0.0,0.0,0.2,0.0,0.2,7.0
2011-07-28,0.2,0.2,3.8,0.2,0.0,0.0,0.0,1.8,0.4
2011-07-29,0.0,0.1,0.2,0.4,0.2,0.0,0.0,0.0,0.0
2011-07-30,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
2011-07-31,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
2011-08-01,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.2,0.0
2011-08-02,0.0,0.0,0.0,0.4,0.2,0.0,0.0,0.0,0.0
2011-08-03,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
2011-08-04,0.0,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0
2011-08-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-08-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-08-07,1.0,0.2,1.2,0.4,1.0,0.6,0.2,0.6,2.2
2011-08-08,5.0,2.0,7.6,0.8,0.4,4.4,3.0,2.2,0.4
2011-08-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2
2011-08-10,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-08-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-08-12,2.4,3.0,7.6,0.2,0.4,13.0,9.0,0.0,19.4
2011-08-13,0.2,0.6,0.6,0.4,0.0,2.6,1.6,0.0,0.2
2011-08-14,0.0,0.0,2.4,0.0,0.0,1.0,3.2,0.0,9.2
2011-08-15,0.2,2.6,6.6,0.0,0.0,0.6,0.2,9.8,0.6
2011-08-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-08-17,0.0,0.0,0.0,0.0,0.2,0.0,4.0,0.0,10.6
2011-08-18,12.8,5.4,8.6,11.2,7.0,5.6,6.4,7.8,5.4
2011-08-19,0.6,0.0,0.0,0.2,0.0,0.8,0.6,0.0,1.4
2011-08-20,20.4,11.2,11.8,12.8,18.6,20.2,11.8,0.0,11.6
2011-08-21,1.0,0.0,0.6,1.6,0.2,2.2,0.0,25.2,0.2
2011-08-22,0.2,8.0,0.0,0.0,0.0,0.0,0.0,8.2,2.0
2011-08-23,0.0,7.0,4.0,0.0,0.0,0.0,0.2,0.8,0.4
2011-08-24,0.2,0.2,0.0,0.0,0.2,1.0,0.6,0.0,0.0
2011-08-25,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0
2011-08-26,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
2011-08-27,0.2,0.0,0.4,0.0,0.2,0.0,0.0,0.0,0.0
2011-08-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-08-29,0.2,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0
2011-08-30,0.0,0.0,8.6,0.0,0.0,0.0,0.0,0.0,0.0
2011-08-31,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0
2011-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-09-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-09-03,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-09-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0
2011-09-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-09-06,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-09-07,1.8,0.0,0.2,1.2,0.8,2.4,1.0,0.0,1.8
2011-09-08,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.2
2011-09-09,7.2,0.0,10.8,13.4,6.0,4.4,2.8,0.0,4.2
2011-09-10,2.0,21.0,5.8,1.0,2.4,1.6,2.2,0.0,3.0
2011-09-11,0.2,0.0,0.2,0.2,0.2,0.2,0.0,0.0,0.0
2011-09-12,0.0,0.0,1.4,0.0,0.0,0.0,0.2,21.0,1.2
2011-09-13,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-09-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-09-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-09-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-09-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-09-18,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-09-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-09-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-09-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-09-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-09-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-09-24,0.2,1.4,0.0,0.2,0.2,0.2,0.2,0.0,1.8
2011-09-25,22.2,28.4,42.2,17.6,22.2,23.8,22.8,0.0,64.8
2011-09-26,22.6,39.2,52.4,25.8,47.0,30.0,19.8,47.6,10.2
2011-09-27,0.2,0.6,1.0,0.0,0.0,0.4,0.0,0.4,0.0
